cid,text,time,digg_count,reply_comment_total,user_id,user_nickname,user_unique_id,referer
7122117743084765979,@Nguyễn Hoàng,2022-07-19 16:14:35,0,1,6675681952337921025,Ngọc Trang Vũ,ebe9999,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122117018052854554,Nhìn ông ăn mà tui cũg liếm răng theo ông :)),2022-07-19 16:11:42,0,0,6742774048683901953,Lê Khánh Uyên,nta11202,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122112787498124058,Bữa ăn của đâ thủ,2022-07-19 15:55:21,0,0,6825996174772962306,Phan Thanh Hải,bbx_248,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122111925492515586,Cho miệng vào bánh,2022-07-19 15:52:50,0,0,6543049156545019905,Ngọc Cương,cuongdiamond007,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122111357213836059,"Phải có kiến thức, kinh nghiệm và trải nghiệm",2022-07-19 15:49:39,0,0,6691056573614228482,Hùng Man,hungman89,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122107115497997082,Hại quá a ơi😂😂,2022-07-19 15:33:14,0,0,61227403918,TyD,tydtyd,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122105351008797467,biết khịa ai r((:,2022-07-19 15:26:23,0,0,6570660174728691714,khi nào giỏi toán đổi tên,nq12359,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122103761006363419,xem khứa này cười mệt quãi đạn🤣 có lúc không cười,2022-07-19 15:20:11,0,0,7120780238619542530,jub jub,vnwdt,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122102711201334017,@Đàm Vĩnh Trang anh Tòn ngầu quá,2022-07-19 15:16:40,0,1,6832619925946172418,sad boy mùa hè🐮🐮🐮,emkhientoigucnga,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122101256583168794,Happy birthday chú Tòn,2022-07-19 15:10:27,0,0,7066337591293625345,Thuepiupiu,thue2801,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122101196970165018,@owdkwke193939,2022-07-19 15:10:15,0,0,7058105198221362203,Mofz,manuciannn,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122100143712764698,@conechmauxank =))))),2022-07-19 15:06:08,0,1,6884524070034146306,muốnn saoo,_hhoang.205,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122099416673321754,pha này hơi nghiễn,2022-07-19 15:03:24,0,0,6890087067695498241,I NO NAME,alanhemcuadangla,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122095230765581083,Tòn ơi là Tòn,2022-07-19 14:47:05,0,0,7003160353606337541,Dipper,trungtamdaotao,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122094453469332251,quyến rũ,2022-07-19 14:44:08,0,0,7091146769308566555,đka dz nhất phố=),siunhanxanh20,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122093644454871834,cháo lòng giò cháo quẩy 😂😂😂😂,2022-07-19 14:40:58,0,0,6819674891194287106,Siuuuuuuuu,tri_nguyen0,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121997350470386459,túa tà hề,2022-07-19 14:33:07,0,0,7008784149130527746,Tâm Văn (-.-)/,vantamtam123456,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122090231138894618,tưởng anh ăn bằng nách,2022-07-19 14:27:43,0,0,7053781383273088002,tôm,tomkhocnhee,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122089636805575450,nhìn anh giống lee min hô,2022-07-19 14:25:22,0,0,7052307311583003675,Gia Hân,kl_han1,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122081574560367362,Tòn ới là Tòn=)),2022-07-19 13:54:46,0,0,7031161764289299483,Elysia🕊️,elysia_annyeong,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122081356028347163,Ngầu quá ạ,2022-07-19 13:53:13,0,0,6562824909154713602,Lem,30668764249,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122076235790844698,Nét diễn tài tử đây mà,2022-07-19 13:33:23,0,0,7121888616582480923,2 cu géi bị tổ tóp tóp bỏ rơi,thaobinh2002,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122075812594336538,Tha đi trời,2022-07-19 13:31:47,0,0,6921302715582743553,Siu nhưn ếch 🐸,_conech,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122075038219682586,Nét hài của khứa này nó lạ lắm😂,2022-07-19 13:28:42,0,0,77898533559,Thảo Thị,thaotronvo.96,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122070644171195162,thôi đi em xin anh,2022-07-19 13:11:43,0,0,6801885146456015873,ig: light.louislit,haxnguyenanh_ll,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122068436616774427,m có thôi đi không toàn,2022-07-19 13:03:10,0,0,6591689232237182977,nhóc 69,vualidon13,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122067851595350811,Anh buồn một chút em coi nào,2022-07-19 13:00:54,0,0,6891629355571807233,matla 🍊,mat.laa,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122065295149400859,A Tòn Ít hơn cả chị Thụy =))),2022-07-19 12:50:54,0,0,6519440539858862081,Khi nào lên tàu đổi tên ❤️🍀,nhv146,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122061573413274394,ua? Rồi đang đẹp trai ó ha?,2022-07-19 12:36:27,0,0,6529419819077517313,Mẹ Sam - Bình Dương,kiman1096,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122058870339650330,@thanh thao,2022-07-19 12:25:58,0,1,6887394098762204162,ur bf,childesuser,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122058846721524506,Ui ông toàn là memer à,2022-07-19 12:25:52,0,0,6533910130550947842,...........,minh.hien80,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122050443048289025,@Nguyên Mikenco thà rằng người đừng níu kéo,2022-07-19 11:54:05,0,0,7053625312017712129,con mèo tri thức👍,dyp9eo463xlv,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122048340263928602,@Hy @sheisanh_,2022-07-19 11:45:11,0,0,6553463820463194114,Khôi Nguyên,_knguyen12,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122044014136115995,cách ăn này có ngoài đời thật k ạ,2022-07-19 11:28:21,0,0,6874457850497074177,jungkookieee chòn chòn,lnxqjk,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122034404768367386,@aimtran97,2022-07-19 10:51:08,0,0,6773993364436517890,Nhân Nguyễn,dr.nhan,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122033014733046529,"Không biết nên nói ""anh Toàn ăn bánh"" hay ""Toàn ăn bánh"" :)))",2022-07-19 10:46:14,0,0,6848498065012737026,Quang Louis,minhquang23007,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122024968162001666,ẩu rồi đó pa :)))))))),2022-07-19 10:14:57,0,0,6698531600995353601,•Tulentino,chientulen2k6,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122024906821059354,M bình thường được không Tòn 😂,2022-07-19 10:14:14,0,0,66506607469,Ku Lì 🌏,29030106kl,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122021659327365889,@NgocAnh03,2022-07-19 10:02:37,0,0,7050809186774860801,mimi ☄️,._hwgid,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122017801996976923,lông nách kìa tòn,2022-07-19 09:46:39,0,0,6970230526561846273,Ng Ngọc Yến 💝,nyenncuti08,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122007040520045338,Chân mài bén zị,2022-07-19 09:04:53,0,0,6518871883915870220,Trang Nguyen,hitrangneee,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122003254862873371,rồi cái trend j nx đây,2022-07-19 08:50:13,0,0,7111276042119267329,hoadzs1tg💞,hoa_dzs1tg,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7122000097286538011,@danniil3000 nữa:)),2022-07-19 08:38:00,0,4,6970548632122606593,𝐍𝐂𝐊30 ⚽️💫,khecules,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121990606964261659,hảo khịa,2022-07-19 08:01:07,0,0,6821303737664586753,Eirlys,tyedanabbi,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121977597135553306,@danghoanganh177 đọc cmt,2022-07-19 07:10:41,0,1,6569781191024197634,D.Ngọc,d.ngoc2,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121975542426288922,Lông nách ngắn thế anh,2022-07-19 07:02:46,0,0,6860159424267682817,Vu,tw159202,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121974918250038043,@ngocngalimited,2022-07-19 07:00:14,0,0,6979988056854578178,Gnurt29,gnurt29,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121973695036736282,Thằng toàn này hồi đó t ở gần nhà nó chiều nào má nó cũng cầm chổi dí chạy hết xóm,2022-07-19 06:55:36,0,0,7096415938014233602,Behotlu9999,behotluhehe,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121973720138416923,Thôi đi Tòn,2022-07-19 06:55:34,0,0,6960473503532303361,PETER MÌ TÔM,manucians909,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121969042134991642,Anh này đóng phim sẽ à,2022-07-19 06:37:26,0,0,6881180232658568193,𝙏𝙧𝙖̂̀𝙣 𝙃𝙪𝙮🖤,tranhuy206_,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121967208801223425,nhìn tướng ăn thấy giàu r=)),2022-07-19 06:31:32,0,0,6885324119522329605,chiens327,chientran030207,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121967044082008859,Vkl :)),2022-07-19 06:29:42,0,0,7055126005426865154,hiephoang_,hiep1paous,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121963198911202075,Anh này có ngoài đời không ạ ?,2022-07-19 06:14:43,0,0,6643793257157918722,Tuyền Bùi8284,tuyen.kun,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121961514744251162,=)))),2022-07-19 06:08:17,0,0,6820436559708734465,Quốc Hưng,imqhung_1,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121960326744687387,:)))))),2022-07-19 06:03:39,0,0,6650767804939501570,quynh anh dangiu,quynhanhdangiu1609,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121957767497417498,nay đẹp chai z cha,2022-07-19 05:53:39,0,0,6980597657007277083,ㅤ,xinhgai_0par,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121954615977952026,anh Toàn thấy cái bánh bằng xốp với keo em mới làm đâu không?,2022-07-19 05:41:33,0,0,6863408216602477570,yé,hyomo142,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121952977727963931,@Toàn MC,2022-07-19 05:35:04,0,0,6932051035948336130,𝕜𝕙𝕠𝕒 ツ︎,kero.1006,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121947013097308955,@than30112004,2022-07-19 05:11:59,0,1,6796605680242951170,Đạt đồ đạc,tandat4304,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121943722845881114,=),2022-07-19 04:59:13,0,0,7011878836188349442,Bngoc,_hbn.09,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121940295089292058,chậm thôi ăn toàn ơi 😂😂,2022-07-19 04:46:00,0,0,6733151821214532609,Trần Thiên Bảo,ttb_030807,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121938234053837594,chúa tể content,2022-07-19 04:37:54,0,0,6780460362350724098,ngocle971,ngocle971,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121937646867432219,ô anh Lẻ Mìn Hô,2022-07-19 04:35:36,0,0,6636642273906982913,X.Hoài Entơtaimừn🍀,xuanhoai631,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121935936547799834,@dbn,2022-07-19 04:28:58,0,0,6904213706873193473,dyu1vbfgwlfu,dyu1vbfgwlfu,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121934632174306075,@pigasekainshe,2022-07-19 04:23:56,0,0,6767229098312369153,@tp,shiba_ba,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121933777719526171,"Tòn k ăn bánh, bánh ăn tòn :)",2022-07-19 04:20:40,0,0,6881561037255787522,Hồ Trương Kỳ Ah,kyanh309,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121930479221113626,trend mới :)),2022-07-19 04:07:47,0,0,7080738154014295042,Thiện Hoàng4299,imthien2k5,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121929997161825026,@ngsang =)),2022-07-19 04:07:18,0,1,7015850904064082945,bất ngờ chưa ông dà?⚘🌺🌹🌼🌻,chau241108,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121928545886389034,Đz qua:)),2022-07-19 04:00:17,0,0,6990162063164277765,KhangDoanDuy,doanduykhang13,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121927242704716571,dmm:),2022-07-19 03:55:21,0,0,7065132037364384770,Quynh trAng,quynhtrang_117,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121926142630560538,@kd08001,2022-07-19 03:51:03,0,0,6684130519033398274,Nguyễn Thanh Trường,0986thanhtruonf,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121925655587848986,quảng cáo bánh hả a,2022-07-19 03:49:09,0,0,6995573379252552706,Nguyên,doanxemainao111,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121925024236208922,mày có thôi ngay đi không hả tòn,2022-07-19 03:46:43,0,0,6629225410569814018,Minh Tuệ,minhtue61019,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121918716620030746,Tự nhiên thấy Toàn đẹp trai …,2022-07-19 03:22:17,0,0,6898311694055113730,Ryan Brian,ryannbrian.25,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121915909758124827,:),2022-07-19 03:11:21,0,0,6948773204237386753,tràliptonthẳngvàochânanh,tc_2203,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121909610768515866,Lông lách hơi nhiều nhỉ,2022-07-19 02:46:52,0,0,6524618601369583617,Phan Vân Anh,shopcuashyn,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121905575306216194,😍,2022-07-19 02:32:39,0,0,6600921540748738562,Dolee,d_doggy_,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121905793382187802,"Hay thôi a đừng gỡ niềng, để vậy cho nó tạo dấu ấn riêng!",2022-07-19 02:32:14,0,0,6608502034789679106,j a n e  g r a c e 🪸,janegracele,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121903859015140123,Anh Tòn ẩu òi nha! 😅,2022-07-19 02:24:42,0,0,7009421776037233690,ĐƯỜNG,qumidu,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121898035529040666,=)))))))))))))))))))))),2022-07-19 02:01:54,0,0,6995326803834717186,Nụ cười của đá ^^,thh.png,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121894750551327515,@@ng.lyy cũng ăn bằng miệng đồ nè bà😁,2022-07-19 01:49:21,0,0,6646967887930572801,Thiên Thuý,thienthuy2709,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121893795084387098,nhìn thiệt là cảm lạnh,2022-07-19 01:45:33,0,0,6811413587484460034,con My bựa😁,conbua4,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121892844814140186,ẩu quá tòn ơi,2022-07-19 01:41:52,0,0,7095724737695056897,Anh tập múa flolontilô🤺,tapmuaflorentino123,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121892607928828699,@nullbt23 là sao zậy Toànnn,2022-07-19 01:41:03,0,2,6956922744042882050,Lệnh Ý Hoàng Quý Phi,yenuyen27,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121885968701145883,Nhe răng ra đi anh😅,2022-07-19 01:15:08,0,0,7024489607039763457,huyn7112,huyn7112,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121877033979069210,ẩu r đó ba,2022-07-19 00:40:45,0,0,6764347908580426754,Mắm tôm vị trà đào cay cay,bbicuaan,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121875785706996506,Tỉa long nách còn loe ngoe kìa Tòn,2022-07-19 00:35:45,0,0,6828264953663079426,Ngô Lý Chánh,chanhditttt96,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121874684446393115,@ck iu comeback thì đổi tên ☻,2022-07-19 00:31:27,0,0,6867900599619306497,iarchayz iu anh⑦,jahin._.tyni,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121872091658683163,lông nack,2022-07-19 00:21:34,0,0,7087819425088357378,user1963320764204,user1963320764204,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121865318888522498,jz Tòn,2022-07-18 23:56:40,0,0,65893786820,kyfd,jkkttyr,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121860390557106971,Đá thủ ăn bánh:))),2022-07-18 23:36:28,0,0,6760214710425715714,mkhang,mkhang_1410,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121854267077755675,Cũng là cười mà nó lạ lắm😂😂,2022-07-18 23:12:27,0,0,6693301525576631298,ᴴᵒ̂̀ⁿᵍᵀʰᵘ,thuquan1991,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121799121955160858,=))))))))))),2022-07-18 19:38:54,0,0,7007437530401408002,minh phong,_phong1505,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121790408389018395,chỉ cần tòn không ngại thì tất cả mn sẽ ngại=)),2022-07-18 19:04:51,0,0,6817813198260929537,bống,jesuyu_,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121789540260381466,Sát bôii à😂,2022-07-18 19:01:25,0,0,7119194343109772290,Thơm Thơm,thomthuii00000004,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121789251734242075,😂,2022-07-18 19:00:18,0,0,6514646866403262465,❤️Alice❤️,mymy1610.20,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121784825854329626,giống lắm rồi đó,2022-07-18 18:43:10,0,0,6532280362692739073,Anh Da Đen,anh_dadennn,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121782719558189851,"anh tòn oi, cái bồn cầu nhà em bị hư",2022-07-18 18:34:40,0,0,6660860203381112833,Di$co,d1sc0di4bl0,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121782587970011930,toàn khuyên toàn nên nhộm tóc đi,2022-07-18 18:34:08,0,0,6674596548443276289,Phạm Ngọc Hữu Toàn,toanpham0507,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121781545539044123,toàn k gờ..,2022-07-18 18:30:06,0,0,6569819488031211521,Nguyễn Hưng Quốc,user68269359,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121780755990070042,@tunhithai =)))))))))),2022-07-18 18:27:02,0,0,6561421804551405570,gét sicula,phiphibae7,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121779698611487514,tự nhiên sao tóc dài v anh,2022-07-18 18:23:04,0,0,6584184703711936514,Do Truong Toan,gudboiiz,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121779832216535851,@linhdieu2_25,2022-07-18 18:22:58,0,1,6798499643334296577,Dahe0603,besooooo68,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121778762303505179,anh tòn biết ăn luôn hả ta,2022-07-18 18:19:21,0,0,6550970797007585282,Fox 🦊,dangngan.03,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121775400187724571,Ảh,2022-07-18 18:06:17,0,0,6991739168478217217,Nghĩa Anto,nghiaantoxd,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121768984793760538,trông thật mạnh mẽ và đầy nam tính😳,2022-07-18 17:41:14,0,0,7055595748926964738,weirdo.review,weirdo.review,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121765452293112603,@𝓗𝓪 𝓐𝓷𝓱 𝓗𝓸𝓪𝓷g,2022-07-18 17:27:40,0,0,6914973386980672514,𝓗𝓸𝓪𝓷𝓰 𝓛𝓲𝓷𝓱 𝓓𝓪𝓷,hlinhdan01,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121763673890685723,@kokomi_2hand,2022-07-18 17:20:40,0,0,7096506640945398785,tmai,tmaicinhgais1,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121763362799764250,Tòn đi hớt tóc đi Tòn :))),2022-07-18 17:19:29,0,0,6780563899659043842,khanhuhuynh20,huinh21,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121761161167536922,ông này bị s á ta,2022-07-18 17:10:54,0,0,6962978962315494402,suki nazo,_op.phwa,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121761149180412699,Ổng diễn nét gì dọ mn 😂,2022-07-18 17:10:54,0,0,6653690601303310337,Thanh Lam,thanhlam7650,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121761119135941403,@phamhonganh.0 @trangant05,2022-07-18 17:10:40,0,1,6579710157810647042,V Ng Tus Traam,tutram1405,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121759908366271258,Đây là tao trong đa vũ chụ,2022-07-18 17:05:59,0,0,7096908028147450881,Khánh Toàn Dư276,acntoan,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121759084639453978,Gòy mục đích là gì? Nay thiếu thần đá nên Tòn ko có ai hộ thân Tòn im lặng,2022-07-18 17:02:53,0,0,6765028681796174850,Sam Sam,samsam1262,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121757637415486234,????,2022-07-18 16:57:14,0,0,6957194537429582849,Hàn Vũ Trụ Bao La 🍭👌🏻,hanvu_23,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121756532539245339,@user6672867932725,2022-07-18 16:52:55,0,0,6948576928886424578,mèo,wtfwtfwtfwtfaudhwjfnfn,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121756492315591451,Anh này là anh toàn chứ không phải anh Toàn đâu nha😂😂😂,2022-07-18 16:52:44,0,0,7056985853063218177,SơnNoGayyyyyyyyyyyy=)),sonctevl,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121756452129489690,thà rằng người hay nói thếếế:)),2022-07-18 16:52:33,0,0,6923890906135495685,Tuyên Dũng05,hoangtuyendung05,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121756437340652315,Là sao,2022-07-18 16:52:33,0,0,7106107004674933762,Trùm sub😏😏,_khangprovip,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121754724558324507,mặt dầm khâm qá tòn🥺:)),2022-07-18 16:45:48,0,0,6686677992250311681,hong biết để tên j :)?,tlyy2114,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121753658584548122,Sao ăn mà lộ lách nông zay Tòn 😀,2022-07-18 16:41:39,0,0,7105560089445270529,TÍN không có chữ H,mtrtin03,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121751835088159514,@youngboigioihoa,2022-07-18 16:34:42,0,0,6764312301657064450,Thinhnguyen,kthinhdaynef,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121749257439200027,mytrang?taotuongphailamydencoma??😂,2022-07-18 16:24:38,0,0,7038907490965226498,Hề vui vẻ(hoặc ko) 🤡👍,nguyentruahe,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121748918270657307,Sao Tòn tỉa lông nách ngắn thế Tòn 😳,2022-07-18 16:23:19,0,0,7018882221482755099,Nguyễn Hồng Thuận,nguyenhongthuan9,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121748408973820699,Lâu lắm mới thấy toàn Thở,2022-07-18 16:21:23,0,0,6922079423635178497,nguyễn trung tín,pizzahurtelac,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121747315342377754,M có thôi đi không Toàn,2022-07-18 16:17:10,0,0,6616144532512751617,Tí khù khờ,nguyenviet8.97,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121745831195525914,Tóc dài rồi . Cắt tóc đi,2022-07-18 16:11:17,0,0,6887737299872121857,Chính ✅,minhchinh1991,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121745011960038146,@Ngô Hồng Ngân,2022-07-18 16:08:50,0,0,6818125603440854018,nbl,babijullixx,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121744828585640731,lông nách ngắn quá,2022-07-18 16:07:28,0,0,7004701039941698562,ny kaito kid à?,iuongnoinhat,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121744429027427099,Cdit :))),2022-07-18 16:05:52,0,0,6786626692351181826,Jay,jayelgd,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121743828453917467,tòn đá thủ,2022-07-18 16:03:34,0,0,7090119045919638529,Flo[Limited ✨🌃],florianqwi,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121740752888120090,Tự nhiên thấy nhột vậy ta😅,2022-07-18 15:51:37,0,0,6986253725825532955,Yan and me,yanandme,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121738128213426971,e đang thèm bánh kem,2022-07-18 15:41:21,0,0,6808748326369510401,Thùy Lê,usern1fybey0h9,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121738077781394202,=))))))))),2022-07-18 15:41:09,0,0,6558684225371897857,Homnaytoipuon,penguin2807,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121737917982688026,Lông nách quyến rũ quá😅,2022-07-18 15:40:35,0,0,6706835268538401794,lavie,uuu.4228_4,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121736928122864410,anh này phải Wean Le không vậy??,2022-07-18 15:36:43,0,0,6849014685188457473,Swooshhhhh,zoneplaguesicko,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121735439878259457,@Tâm Anh,2022-07-18 15:31:27,0,0,6555049954163146753,🥺,ngoclinhpunlamm,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121735405628883738,@diep205,2022-07-18 15:30:51,0,1,7047039304053490690,Xuân Quỳnh802,xq180520,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121734995043205915,@pouwnd.eva,2022-07-18 15:29:12,0,0,6916064699763672065,Khang,cheemslmaobuhdak,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121734034301371162,@duyphankp,2022-07-18 15:25:34,0,0,7001121196255609858,trinhquockhai91,tqk9103,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121734013001286426,@le.luu anh Toàn này lạ quá chị ơiii huheoo,2022-07-18 15:25:22,0,1,6511983381013938177,Khánh,nhqkhanh.29,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121733415121322778,Anh này có thật ngoài đời ko z=))),2022-07-18 15:23:07,0,0,7036220131316532225,Bà cụ non,tranchau052,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121732434836652802,Khứa này ăn trông sexy quyến rũ thật🥺,2022-07-18 15:20:18,0,0,6666777307728035841,La Duy Tân,laduytan.77,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121732517624054554,lông nách anh toàn đẹp quá 😍,2022-07-18 15:19:40,0,0,6659551447519199233,hủ duyên không ngu,iuthanhson,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121732091657782042,Cách nghiện ăn bánh,2022-07-18 15:17:54,0,0,6596936865000357889,Trẩu TV Channel,0868569992quang,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
7121731457618674458,t.trang mọi người follow nick này giúp mik nha 🥺🥺,2022-07-18 15:15:34,0,0,6838009011104842754,dy0jmb64rqjx,dy0jmb64rqjx,https://www.tiktok.com/@toanchodien23/video/7121230509027478810
